CustomerKey,Segment,SignupDate
10544,Corporate,10-06-2023
10545,Small Business,19-05-2023
10546,Small Business,08-07-2024
10547,Small Business,13-07-2022
10548,Corporate,31-10-2023
10549,Small Business,10-12-2022
10550,Consumer,23-11-2022
10551,Small Business,02-04-2023
10552,Consumer,08-05-2023
10553,Consumer,20-07-2022
10554,Consumer,09-01-2023
10555,Consumer,25-03-2024
10556,Consumer,17-02-2023
10557,Small Business,10-05-2024
10558,Consumer,14-11-2023
10559,Consumer,07-06-2022
10560,Consumer,27-10-2024
10561,Corporate,03-04-2024
10562,Consumer,19-05-2022
10563,Consumer,21-09-2022
10564,Consumer,27-02-2024
10565,Corporate,09-07-2022
10566,Consumer,16-12-2022
10567,Consumer,01-08-2022
10568,Small Business,14-06-2022
10569,Small Business,17-07-2022
10570,Corporate,31-01-2022
10571,Consumer,10-04-2024
10572,Small Business,14-01-2024
10573,Consumer,14-12-2024
10574,Small Business,25-12-2024
10575,Consumer,16-10-2024
10576,Corporate,17-01-2022
10577,Small Business,20-09-2022
10578,Consumer,15-01-2022
10579,Consumer,18-04-2024
10580,Consumer,19-04-2022
10581,Corporate,29-07-2023
10582,Consumer,12-03-2023
10583,Corporate,18-08-2023
10584,Small Business,03-09-2023
10585,Consumer,24-09-2023
10586,Consumer,29-08-2023
10587,Corporate,13-04-2024
10588,Consumer,24-08-2024
10589,Corporate,05-12-2023
10590,Small Business,06-11-2024
10591,Consumer,21-09-2024
10592,Corporate,03-08-2024
10593,Consumer,26-11-2022
10594,Corporate,07-12-2022
10595,Consumer,27-04-2022
10596,Consumer,27-01-2022
10597,Corporate,17-05-2024
10598,Corporate,12-05-2024
10599,Small Business,19-08-2022
10600,Corporate,04-05-2022
10601,Small Business,18-08-2023
10602,Consumer,20-01-2022
10603,Small Business,06-02-2023
10604,Small Business,20-10-2022
10605,Corporate,02-12-2024
10606,Consumer,02-08-2023
10607,Consumer,18-06-2024
10608,Consumer,22-02-2024
10609,Consumer,17-06-2023
10610,Consumer,23-12-2023
10611,Small Business,23-06-2022
10612,Consumer,10-03-2024
10613,Small Business,10-03-2022
10614,Consumer,09-12-2022
10615,Consumer,17-12-2022
10616,Consumer,27-05-2022
10617,Consumer,13-06-2024
10618,Consumer,25-03-2023
10619,Consumer,30-04-2023
10620,Small Business,01-03-2023
10621,Consumer,23-04-2024
10622,Consumer,13-07-2023
10623,Consumer,19-01-2024
10624,Consumer,11-12-2022
10625,Consumer,08-05-2022
10626,Consumer,18-01-2024
10627,Consumer,07-11-2023
10628,Small Business,20-03-2023
10629,Small Business,14-12-2022
10630,Small Business,14-12-2022
10631,Consumer,23-02-2023
10632,Consumer,21-10-2024
10633,Corporate,02-02-2024
10634,Small Business,02-04-2022
10635,Consumer,05-10-2023
10636,Consumer,24-07-2022
10637,Consumer,09-08-2022
10638,Consumer,28-01-2023
10639,Consumer,29-01-2023
10640,Consumer,05-03-2023
10641,Small Business,01-02-2022
10642,Small Business,10-09-2024
10643,Corporate,30-01-2023
10644,Consumer,24-07-2024
10645,Consumer,05-10-2023
10646,Consumer,10-04-2024
10647,Consumer,15-07-2024
10648,Consumer,27-08-2024
10649,Corporate,13-10-2022
10650,Consumer,19-06-2023
10651,Consumer,29-10-2022
10652,Small Business,02-07-2022
10653,Consumer,01-05-2023
10654,Consumer,22-06-2023
10655,Corporate,28-09-2023
10656,Consumer,24-01-2023
10657,Small Business,04-11-2024
10658,Corporate,26-06-2024
10659,Corporate,31-07-2023
10660,Consumer,30-04-2023
10661,Consumer,01-09-2022
10662,Consumer,07-08-2022
10663,Small Business,24-07-2024
10664,Corporate,27-05-2022
10665,Consumer,25-09-2024
10666,Corporate,01-03-2023
10667,Consumer,26-06-2024
10668,Consumer,11-08-2024
10669,Consumer,11-08-2023
10670,Small Business,21-07-2023
10671,Corporate,12-12-2023
10672,Consumer,22-02-2024
10673,Small Business,20-10-2022
10674,Consumer,12-04-2022
10675,Consumer,12-06-2023
10676,Small Business,24-04-2023
10677,Consumer,05-12-2024
10678,Consumer,11-03-2024
10679,Consumer,09-04-2022
10680,Corporate,11-07-2024
10681,Corporate,01-09-2024
10682,Corporate,19-11-2024
10683,Consumer,29-05-2023
10684,Small Business,10-10-2024
10685,Consumer,09-09-2024
10686,Corporate,10-01-2024
10687,Small Business,09-02-2023
10688,Consumer,08-05-2022
10689,Corporate,20-04-2022
10690,Consumer,16-01-2022
10691,Small Business,22-02-2023
10692,Small Business,17-05-2022
10693,Small Business,02-09-2024
10694,Corporate,17-03-2022
10695,Consumer,21-08-2022
10696,Corporate,09-09-2023
10697,Consumer,16-05-2024
10698,Corporate,25-10-2022
10699,Consumer,05-05-2024
10700,Consumer,26-02-2024
10701,Corporate,21-01-2023
10702,Corporate,24-03-2024
10703,Consumer,04-01-2024
10704,Consumer,26-05-2023
10705,Corporate,25-11-2024
10706,Corporate,22-04-2024
10707,Corporate,17-04-2023
10708,Corporate,11-03-2024
10709,Small Business,17-09-2022
10710,Consumer,19-03-2023
10711,Consumer,24-03-2024
10712,Consumer,05-07-2024
10713,Consumer,12-11-2024
10714,Small Business,18-07-2022
10715,Consumer,22-04-2023
10716,Consumer,24-11-2022
10717,Corporate,03-08-2022
10718,Consumer,05-09-2022
10719,Consumer,22-11-2023
10720,Consumer,24-03-2022
10721,Consumer,19-06-2024
10722,Consumer,03-03-2022
10723,Small Business,23-04-2022
10724,Small Business,22-01-2024
10725,Consumer,03-12-2023
10726,Consumer,02-09-2023
10727,Consumer,31-08-2022
10728,Consumer,19-03-2022
10729,Consumer,09-04-2022
10730,Consumer,15-03-2023
10731,Small Business,23-12-2024
10732,Consumer,13-02-2022
10733,Small Business,13-05-2023
10734,Small Business,19-05-2023
10735,Consumer,24-08-2023
10736,Consumer,07-04-2023
10737,Small Business,01-02-2022
10738,Small Business,25-07-2024
10739,Consumer,02-04-2023
10740,Consumer,25-10-2022
10741,Small Business,01-02-2022
10742,Consumer,02-02-2022
10743,Consumer,14-05-2023
10744,Consumer,12-04-2024
10745,Small Business,05-12-2023
10746,Consumer,25-09-2024
10747,Consumer,23-07-2023
10748,Small Business,04-08-2024
10749,Small Business,25-04-2023
10750,Consumer,02-09-2022
10751,Consumer,12-11-2022
10752,Corporate,30-01-2022
10753,Corporate,06-10-2022
10754,Consumer,02-11-2024
10755,Consumer,13-04-2022
10756,Small Business,30-04-2024
10757,Corporate,03-07-2024
10758,Corporate,10-07-2024
10759,Consumer,15-06-2023
10760,Consumer,23-08-2022
10761,Consumer,26-04-2022
10762,Corporate,17-12-2024
10763,Corporate,08-10-2024
10764,Corporate,05-12-2023
10765,Consumer,11-10-2024
10766,Small Business,22-05-2024
10767,Corporate,05-09-2022
10768,Small Business,04-03-2023
10769,Small Business,19-07-2022
10770,Corporate,26-12-2023
10771,Consumer,09-01-2022
10772,Consumer,07-02-2024
10773,Consumer,16-09-2024
10774,Corporate,27-09-2023
10775,Corporate,07-11-2023
10776,Consumer,01-04-2023
10777,Consumer,01-07-2024
10778,Consumer,18-08-2022
10779,Consumer,25-06-2023
10780,Small Business,20-07-2022
10781,Small Business,27-05-2022
10782,Corporate,25-01-2022
10783,Consumer,16-05-2023
10784,Consumer,14-08-2024
10785,Small Business,29-12-2023
10786,Consumer,07-07-2023
10787,Consumer,22-04-2023
10788,Consumer,01-11-2023
10789,Small Business,12-06-2022
10790,Consumer,23-01-2022
10791,Consumer,10-03-2022
10792,Consumer,13-10-2024
10793,Consumer,17-08-2024
10794,Consumer,20-02-2024
10795,Small Business,30-07-2023
10796,Consumer,28-06-2023
10797,Small Business,20-08-2023
10798,Corporate,08-09-2022
10799,Consumer,16-09-2023
10800,Consumer,26-06-2023
10801,Consumer,06-06-2022
10802,Consumer,28-01-2023
10803,Consumer,02-05-2023
10804,Consumer,05-12-2023
10805,Consumer,18-04-2023
10806,Consumer,01-01-2024
10807,Corporate,12-01-2023
10808,Consumer,17-01-2024
10809,Consumer,15-06-2024
10810,Consumer,12-11-2022
10811,Consumer,04-12-2023
10812,Consumer,22-01-2023
10813,Small Business,24-12-2024
10814,Consumer,01-08-2023
10815,Consumer,12-10-2022
10816,Consumer,07-06-2024
10817,Consumer,22-12-2023
10818,Small Business,04-08-2024
10819,Small Business,28-07-2024
10820,Consumer,14-06-2023
10821,Corporate,18-07-2022
10822,Consumer,29-07-2023
10823,Consumer,05-05-2024
10824,Consumer,31-05-2023
10825,Corporate,06-09-2022
10826,Consumer,20-09-2023
10827,Consumer,03-09-2023
10828,Corporate,22-11-2024
10829,Corporate,24-09-2023
10830,Consumer,08-03-2022
10831,Consumer,08-07-2022
10832,Consumer,12-01-2022
10833,Consumer,30-08-2023
10834,Consumer,15-10-2022
10835,Small Business,10-08-2023
10836,Small Business,08-06-2022
10837,Consumer,29-12-2024
10838,Consumer,11-08-2024
10839,Small Business,23-10-2022
10840,Consumer,01-02-2024
10841,Corporate,12-07-2024
10842,Small Business,15-07-2024
10843,Consumer,21-11-2022
10844,Consumer,02-10-2022
10845,Consumer,22-05-2022
10846,Consumer,03-09-2024
10847,Small Business,20-04-2024
10848,Small Business,01-12-2022
10849,Corporate,15-11-2023
10850,Consumer,10-12-2024
10851,Corporate,05-09-2022
10852,Consumer,20-12-2022
10853,Consumer,08-01-2023
10854,Consumer,29-07-2022
10855,Consumer,01-04-2023
10856,Consumer,04-03-2024
10857,Small Business,15-11-2024
10858,Consumer,05-07-2022
10859,Consumer,23-03-2022
10860,Small Business,27-11-2024
10861,Consumer,07-12-2024
10862,Small Business,27-02-2024
10863,Consumer,23-10-2023
10864,Small Business,18-03-2024
10865,Corporate,19-02-2022
10866,Consumer,11-04-2024
10867,Corporate,24-05-2023
10868,Small Business,14-04-2022
10869,Corporate,17-02-2023
10870,Corporate,03-02-2023
10871,Consumer,14-07-2023
10872,Consumer,04-03-2022
10873,Consumer,09-12-2023
10874,Consumer,17-04-2024
10875,Consumer,31-05-2023
10876,Corporate,03-12-2023
10877,Consumer,03-02-2022
10878,Corporate,22-08-2022
10879,Small Business,06-12-2024
10880,Consumer,21-07-2022
10881,Consumer,24-04-2022
10882,Consumer,15-01-2023
10883,Small Business,20-03-2024
10884,Consumer,08-11-2024
10885,Consumer,04-06-2024
10886,Consumer,29-11-2022
10887,Corporate,03-02-2022
10888,Consumer,08-02-2023
10889,Consumer,01-01-2024
10890,Consumer,14-06-2024
10891,Small Business,17-06-2022
10892,Corporate,24-10-2023
10893,Small Business,15-07-2024
10894,Corporate,01-10-2024
10895,Small Business,26-07-2022
10896,Consumer,25-05-2024
10897,Consumer,19-06-2024
10898,Consumer,30-09-2024
10899,Consumer,01-07-2023
10900,Consumer,30-04-2022
10901,Consumer,22-12-2023
10902,Consumer,18-01-2022
10903,Consumer,26-06-2024
10904,Consumer,20-10-2024
10905,Consumer,22-01-2022
10906,Corporate,02-07-2022
10907,Consumer,12-03-2022
10908,Consumer,10-12-2024
10909,Small Business,10-11-2022
10910,Consumer,17-10-2022
10911,Consumer,21-06-2022
10912,Small Business,12-08-2023
10913,Consumer,20-03-2023
10914,Consumer,08-03-2024
10915,Small Business,03-03-2023
10916,Corporate,02-07-2022
10917,Consumer,03-09-2022
10918,Consumer,01-03-2024
10919,Consumer,30-07-2023
10920,Consumer,06-03-2022
10921,Small Business,04-12-2022
10922,Small Business,15-11-2023
10923,Corporate,07-02-2023
10924,Consumer,01-02-2022
10925,Consumer,06-03-2023
10926,Consumer,13-11-2023
10927,Corporate,18-09-2022
10928,Small Business,16-10-2022
10929,Small Business,08-04-2024
10930,Consumer,25-11-2022
10931,Consumer,26-09-2024
10932,Small Business,18-09-2022
10933,Small Business,24-10-2023
10934,Consumer,15-05-2022
10935,Small Business,02-10-2024
10936,Consumer,04-08-2024
10937,Consumer,14-11-2022
10938,Consumer,20-02-2022
10939,Small Business,23-05-2024
10940,Small Business,03-08-2024
10941,Consumer,02-08-2023
10942,Consumer,04-04-2024
10943,Consumer,08-05-2022
10944,Consumer,04-12-2024
10945,Corporate,17-02-2022
10946,Corporate,17-05-2024
10947,Corporate,09-02-2023
10948,Consumer,17-03-2022
10949,Consumer,26-12-2024
10950,Small Business,03-06-2022
10951,Consumer,14-10-2024
10952,Consumer,04-02-2023
10953,Consumer,06-11-2022
10954,Small Business,17-03-2023
10955,Consumer,23-05-2023
10956,Small Business,12-11-2023
10957,Corporate,15-05-2023
10958,Consumer,28-09-2022
10959,Consumer,21-03-2023
10960,Small Business,04-02-2024
10961,Small Business,19-12-2022
10962,Consumer,13-07-2022
10963,Small Business,19-04-2022
10964,Consumer,22-06-2023
10965,Consumer,29-03-2022
10966,Consumer,11-07-2024
10967,Consumer,03-12-2022
10968,Consumer,26-07-2023
10969,Consumer,18-04-2022
10970,Consumer,28-01-2024
10971,Corporate,25-05-2022
10972,Consumer,15-10-2022
10973,Consumer,15-12-2022
10974,Consumer,04-07-2024
10975,Consumer,03-10-2022
10976,Consumer,18-01-2022
10977,Consumer,24-11-2022
10978,Corporate,21-07-2024
10979,Small Business,19-04-2023
10980,Consumer,07-11-2022
10981,Consumer,24-08-2022
10982,Corporate,07-04-2023
10983,Consumer,27-05-2024
10984,Corporate,31-07-2022
10985,Small Business,10-03-2023
10986,Consumer,29-09-2022
10987,Consumer,05-01-2024
10988,Consumer,16-10-2022
10989,Small Business,13-02-2024
10990,Consumer,02-11-2024
10991,Consumer,18-02-2024
10992,Consumer,29-04-2022
10993,Corporate,13-09-2023
10994,Corporate,14-10-2024
10995,Consumer,29-04-2022
10996,Corporate,11-07-2022
10997,Consumer,03-05-2022
10998,Small Business,17-06-2024
10999,Small Business,16-06-2024
11000,Small Business,08-07-2023
11001,Consumer,15-03-2022
11002,Small Business,08-11-2022
11003,Consumer,23-10-2024
11004,Consumer,22-10-2023
11005,Corporate,31-05-2022
11006,Consumer,19-06-2022
11007,Small Business,05-03-2023
11008,Consumer,29-08-2024
11009,Consumer,15-05-2024
11010,Small Business,22-01-2022
11011,Consumer,19-09-2022
11012,Consumer,10-10-2024
11013,Consumer,26-11-2024
11014,Consumer,12-09-2024
11015,Corporate,06-07-2023
11016,Consumer,29-10-2024
11017,Small Business,12-10-2022
11018,Small Business,18-04-2023
11019,Consumer,02-04-2022
11020,Consumer,02-08-2022
11021,Consumer,15-01-2023
11022,Consumer,31-12-2024
11023,Consumer,30-06-2022
11024,Consumer,29-05-2023
11025,Corporate,18-02-2023
11026,Consumer,28-10-2022
11027,Consumer,22-11-2024
11028,Corporate,30-05-2023
11029,Small Business,20-03-2024
11030,Corporate,20-09-2023
11031,Consumer,03-11-2024
11032,Consumer,30-05-2022
11033,Corporate,16-03-2023
11034,Small Business,06-01-2023
11035,Corporate,10-03-2023
11036,Corporate,28-12-2024
11037,Small Business,11-10-2024
11038,Consumer,23-01-2023
11039,Consumer,08-02-2022
11040,Corporate,09-07-2022
11041,Consumer,27-11-2022
11042,Consumer,24-07-2022
11043,Corporate,10-05-2022
11044,Consumer,25-05-2024
11045,Corporate,03-07-2024
11046,Small Business,24-12-2022
11047,Consumer,26-08-2022
11048,Small Business,28-08-2024
11049,Small Business,15-08-2023
11050,Consumer,10-03-2024
11051,Consumer,11-06-2024
11052,Small Business,11-09-2024
11053,Consumer,02-01-2022
11054,Small Business,02-01-2023
11055,Consumer,31-03-2023
11056,Corporate,01-03-2023
11057,Corporate,18-01-2022
11058,Consumer,18-09-2023
11059,Consumer,12-09-2024
11060,Corporate,30-11-2022
11061,Corporate,12-09-2024
11062,Consumer,08-06-2023
11063,Corporate,01-06-2024
11064,Consumer,20-09-2022
11065,Consumer,28-06-2022
11066,Consumer,10-10-2024
11067,Consumer,28-03-2022
11068,Consumer,03-01-2022
11069,Corporate,02-08-2022
11070,Consumer,09-08-2022
11071,Consumer,20-07-2023
11072,Consumer,07-05-2024
11073,Corporate,18-04-2023
11074,Corporate,15-11-2023
11075,Corporate,25-01-2024
11076,Consumer,22-07-2023
11077,Consumer,16-06-2022
11078,Consumer,30-07-2023
11079,Consumer,14-09-2024
11080,Consumer,29-11-2022
11081,Consumer,31-03-2022
11082,Small Business,17-10-2023
11083,Consumer,05-05-2022
11084,Consumer,01-02-2024
11085,Consumer,17-03-2023
11086,Consumer,11-03-2022
11087,Corporate,01-06-2023
11088,Consumer,21-04-2024
11089,Corporate,16-08-2023
11090,Consumer,01-05-2022
11091,Consumer,08-03-2024
11092,Consumer,08-01-2024
11093,Consumer,17-06-2022
11094,Consumer,24-08-2023
11095,Corporate,06-12-2024
11096,Small Business,10-12-2022
11097,Small Business,19-07-2024
11098,Consumer,11-06-2024
11099,Small Business,31-03-2022
11100,Consumer,23-12-2023
11101,Consumer,23-07-2024
11102,Consumer,07-10-2022
11103,Consumer,02-12-2022
11104,Consumer,02-08-2023
11105,Consumer,12-10-2022
11106,Consumer,11-09-2024
11107,Small Business,18-02-2024
11108,Consumer,26-09-2024
11109,Consumer,01-12-2022
11110,Corporate,22-06-2022
11111,Small Business,16-10-2024
11112,Consumer,24-02-2023
11113,Corporate,22-03-2023
11114,Small Business,15-11-2023
11115,Consumer,19-08-2023
11116,Small Business,20-01-2022
11117,Consumer,18-12-2023
11118,Consumer,15-08-2023
11119,Small Business,01-11-2024
11120,Consumer,11-12-2023
11121,Corporate,07-03-2024
11122,Consumer,04-06-2024
11123,Consumer,15-11-2024
11124,Consumer,05-12-2022
11125,Corporate,21-05-2023
11126,Consumer,10-11-2022
11127,Consumer,09-08-2024
11128,Small Business,12-04-2022
11129,Small Business,17-01-2022
11130,Corporate,22-07-2023
11131,Consumer,02-01-2023
11132,Consumer,27-09-2022
11133,Consumer,08-07-2023
11134,Consumer,11-04-2023
11135,Small Business,01-08-2024
11136,Consumer,28-08-2022
11137,Small Business,01-10-2022
11138,Consumer,27-07-2023
11139,Consumer,04-03-2023
11140,Consumer,20-12-2022
11141,Consumer,13-02-2022
11142,Small Business,25-07-2023
11143,Small Business,17-05-2024
11144,Small Business,09-08-2024
11145,Corporate,18-06-2023
11146,Consumer,08-09-2024
11147,Consumer,01-11-2024
11148,Consumer,18-06-2024
11149,Consumer,17-05-2022
11150,Small Business,11-09-2024
11151,Consumer,09-04-2022
11152,Corporate,02-08-2022
11153,Corporate,17-04-2023
11154,Consumer,14-02-2024
11155,Corporate,02-11-2023
11156,Consumer,17-09-2023
11157,Corporate,12-05-2024
11158,Consumer,13-12-2023
11159,Small Business,27-12-2023
11160,Consumer,15-01-2022
11161,Consumer,10-09-2023
11162,Consumer,26-10-2024
11163,Consumer,17-12-2022
11164,Corporate,11-02-2022
11165,Small Business,24-01-2022
11166,Corporate,15-10-2022
11167,Small Business,17-08-2024
11168,Corporate,17-10-2022
11169,Small Business,10-08-2023
11170,Consumer,23-09-2023
11171,Consumer,03-02-2024
11172,Corporate,17-03-2023
11173,Corporate,25-02-2022
11174,Small Business,15-06-2022
11175,Small Business,28-06-2024
11176,Consumer,01-04-2022
11177,Consumer,02-07-2024
11178,Consumer,30-01-2024
11179,Consumer,26-11-2022
11180,Corporate,19-07-2023
11181,Consumer,01-05-2022
11182,Consumer,10-08-2023
11183,Small Business,11-06-2022
11184,Consumer,06-12-2023
11185,Consumer,14-11-2022
11186,Consumer,19-01-2022
11187,Consumer,21-12-2022
11188,Consumer,04-01-2024
11189,Corporate,08-04-2022
11190,Consumer,25-03-2023
11191,Corporate,22-03-2022
11192,Consumer,09-05-2023
11193,Small Business,12-07-2023
11194,Consumer,03-04-2024
11195,Consumer,07-04-2023
11196,Small Business,08-08-2024
11197,Corporate,19-10-2023
11198,Consumer,16-10-2024
11199,Consumer,09-08-2024
11200,Small Business,29-03-2023
11201,Small Business,10-03-2024
11202,Consumer,20-05-2024
11203,Small Business,20-04-2024
11204,Small Business,26-08-2024
11205,Corporate,09-11-2024
11206,Corporate,29-07-2024
11207,Consumer,06-04-2023
11208,Consumer,15-05-2023
11209,Consumer,18-03-2022
11210,Consumer,20-05-2022
11211,Small Business,02-11-2024
11212,Consumer,31-07-2022
11213,Consumer,20-03-2022
11214,Corporate,05-09-2022
11215,Consumer,07-11-2022
11216,Consumer,30-11-2024
11217,Consumer,27-05-2024
11218,Consumer,30-04-2023
11219,Corporate,04-11-2024
11220,Small Business,24-09-2023
11221,Consumer,18-06-2024
11222,Consumer,27-05-2022
11223,Consumer,07-01-2023
11224,Corporate,17-11-2024
11225,Consumer,22-02-2023
11226,Small Business,18-12-2023
11227,Small Business,29-12-2022
11228,Small Business,08-11-2023
11229,Consumer,04-10-2023
11230,Consumer,09-10-2022
11231,Consumer,29-01-2023
11232,Small Business,18-07-2024
11233,Consumer,07-08-2022
11234,Consumer,10-01-2024
11235,Consumer,07-11-2023
11236,Consumer,24-09-2023
11237,Consumer,26-04-2023
11238,Consumer,12-02-2023
11239,Consumer,02-09-2024
11240,Small Business,04-04-2022
11241,Small Business,23-08-2023
11242,Consumer,02-07-2023
11243,Consumer,26-04-2024
11244,Small Business,20-06-2023
11245,Corporate,01-04-2022
11246,Consumer,21-06-2022
11247,Corporate,14-03-2024
11248,Consumer,03-01-2023
11249,Small Business,29-01-2022
11250,Consumer,05-12-2023
11251,Small Business,20-09-2024
11252,Consumer,20-05-2024
11253,Small Business,04-05-2023
11254,Consumer,22-10-2024
11255,Consumer,19-12-2024
11256,Consumer,11-03-2023
11257,Consumer,19-10-2022
11258,Consumer,04-06-2023
11259,Consumer,03-06-2022
11260,Consumer,30-06-2024
11261,Consumer,11-09-2023
11262,Corporate,30-01-2024
