OrderID,OrderDate,Region,City,Channel,PaymentMethod,CustomerKey,ProductKey,Quantity,UnitPrice,Discount(%),ShippingFee,Tax_Rate,Returned,ReturnReason,GrossAmount,DiscountAmount,TaxAmount,NetRevenue
734879,2024-02-09,East,Patna,Online,UPI,4223,12,1,9468,0,99,0.18,0,,9468.00,0.00,1722.06,11289.06
734880,2024-07-04,East,Kolkata,Online,COD,9695,8,5,29113,0,49,0.18,0,,145565.00,0.00,26210.52,171824.52
734881,2024-06-03,North,Delhi,Retail,NetBanking,9822,14,3,39446,0,49,0.18,0,,118338.00,0.00,21309.66,139696.66
734882,2024-01-28,North,Lucknow,Online,Card,8103,8,4,15356,0,149,0.18,0,,61424.00,0.00,11083.14,72656.14
734883,2024-07-31,East,Kolkata,Retail,Card,10805,11,3,9580,0,149,0.18,0,,28740.00,0.00,5200.02,34089.02
734884,2024-03-07,West,Mumbai,Retail,NetBanking,5150,15,5,15849,0,0,0.18,0,,79245.00,0.00,14264.10,93509.10
734885,2024-10-22,East,Bhubaneswar,Online,Card,8382,7,4,1546,0,149,0.18,0,,6184.00,0.00,1139.94,7472.94
734886,2024-04-05,West,Ahmedabad,Retail,UPI,7601,3,7,41053,0.05,0,0.18,0,,287371.00,14368.55,49140.44,322142.89
734887,2024-04-20,East,Guwahati,Online,COD,4385,3,3,19078,0,0,0.18,0,,57234.00,0.00,10302.12,67536.12
734888,2024-12-22,South,Chennai,Online,Card,2391,12,4,62421,0,0,0.18,0,,249684.00,0.00,44943.12,294627.12
734889,2024-12-24,West,Mumbai,Retail,NetBanking,3844,8,5,46500,0.05,199,0.18,0,,232500.00,11625.00,39793.32,260867.32
734890,2024-04-02,North,Delhi,Online,Card,974,14,2,56850,0.1,149,0.18,0,,113700.00,11370.00,18446.22,120925.22
734891,2024-06-24,South,Kochi,Online,Card,1334,9,3,1970,0,99,0.18,0,,5910.00,0.00,1081.62,7090.62
734892,2024-05-31,West,Ahmedabad,Retail,Card,10039,13,2,963,0.05,99,0.18,0,,1926.00,96.30,347.17,2275.87
734893,2024-10-08,West,Indore,Online,Card,11095,1,3,10444,0.05,0,0.18,0,,31332.00,1566.60,5357.77,35123.17
734894,2024-08-27,West,Ahmedabad,Distributor,Card,592,6,4,4251,0.15,99,0.18,0,,17004.00,2550.60,2619.43,17171.83
734895,2024-05-03,West,Ahmedabad,Online,UPI,3937,14,4,56594,0.1,0,0.18,1,Late Delivery,226376.00,22637.60,36672.91,240411.31
734896,2024-04-05,North,Delhi,Retail,UPI,2867,10,3,17856,0.05,149,0.18,0,,53568.00,2678.40,9186.95,60225.55
734897,2024-09-20,East,Patna,Retail,Card,8750,12,6,60712,0,199,0.18,0,,364272.00,0.00,65604.78,430075.78
734898,2024-06-28,North,Delhi,Online,Card,9945,1,6,25446,0,149,0.18,0,,152676.00,0.00,27508.50,180333.50
734899,2024-05-13,North,Jaipur,Online,Card,6926,13,2,361,0,0,0.18,0,,722.00,0.00,129.96,851.96
734900,2024-09-19,West,Indore,Retail,Card,738,4,2,22457,0.15,0,0.18,0,,44914.00,6737.10,6871.84,45048.74
734901,2024-11-14,South,Chennai,Online,UPI,9255,10,6,14759,0,99,0.18,1,No Longer Needed,88554.00,0.00,15957.54,104610.54
734902,2024-11-30,North,Delhi,Retail,Card,11052,3,4,26453,0,0,0.18,0,,105812.00,0.00,19046.16,124858.16
734903,2024-03-19,North,Delhi,Retail,Card,9747,3,4,21949,0,199,0.18,0,,87796.00,0.00,15839.10,103834.10
734904,2024-11-19,North,Jaipur,Online,UPI,2236,14,5,29662,0,0,0.18,0,,148310.00,0.00,26695.80,175005.80
734905,2024-09-19,East,Patna,Online,Card,9429,9,6,4389,0,49,0.18,0,,26334.00,0.00,4748.94,31131.94
734906,2024-01-11,West,Ahmedabad,Distributor,Card,3446,6,4,3207,0,99,0.18,0,,12828.00,0.00,2326.86,15253.86
734907,2024-05-14,South,Bengaluru,Retail,UPI,8345,2,2,21702,0.2,199,0.18,0,,43404.00,8680.80,6286.00,41208.20
734908,2024-02-10,South,Kochi,Online,Card,1317,14,5,37359,0,199,0.18,0,,186795.00,0.00,33658.92,220652.92
734909,2024-03-15,South,Chennai,Retail,UPI,281,2,5,46483,0.2,49,0.18,0,,232415.00,46483.00,33476.58,219457.58
734910,2024-01-12,West,Mumbai,Distributor,Card,9638,4,3,60698,0.05,99,0.18,0,,182094.00,9104.70,31155.89,204244.19
734911,2024-03-15,North,Jaipur,Online,UPI,3284,11,6,5576,0,99,0.18,0,,33456.00,0.00,6039.90,39594.90
734912,2024-08-12,East,Bhubaneswar,Online,NetBanking,10383,10,5,7669,0.1,99,0.18,0,,38345.00,3834.50,6229.71,40839.21
734913,2024-01-19,South,Bengaluru,Retail,UPI,11435,3,4,41349,0.05,49,0.18,0,,165396.00,8269.80,28291.54,185466.74
734914,2024-11-30,East,Bhubaneswar,Online,NetBanking,8510,7,2,2652,0,199,0.18,0,,5304.00,0.00,990.54,6493.54
734915,2024-05-27,North,Chandigarh,Online,COD,3290,2,5,49704,0.2,199,0.18,0,,248520.00,49704.00,35822.70,234837.70
734916,2024-10-28,North,Lucknow,Online,UPI,10196,4,3,60234,0.05,0,0.18,1,Wrong Item,180702.00,9035.10,30900.04,202566.94
734917,2024-12-08,North,Jaipur,Retail,NetBanking,5833,2,5,41689,0.1,99,0.18,0,,208445.00,20844.50,33785.91,221485.41
734918,2024-10-08,West,Indore,Distributor,Card,4054,15,4,45080,0,99,0.18,0,,180320.00,0.00,32475.42,212894.42
734919,2024-03-08,South,Chennai,Retail,UPI,6360,5,4,4287,0,49,0.18,0,,17148.00,0.00,3095.46,20292.46
734920,2024-07-06,West,Ahmedabad,Online,COD,3550,9,3,2154,0.1,149,0.18,1,Damaged,6462.00,646.20,1073.66,7038.46
734921,2024-09-05,South,Kochi,Online,Card,11881,14,5,26753,0.05,199,0.18,0,,133765.00,6688.25,22909.64,150185.39
734922,2024-06-25,North,Delhi,Online,UPI,11023,9,6,4191,0.2,0,0.18,1,Damaged,25146.00,5029.20,3621.02,23737.82
734923,2024-11-22,North,Delhi,Online,Card,3456,5,3,1071,0.05,199,0.18,0,,3213.00,160.65,585.24,3836.59
734924,2024-12-25,South,Chennai,Online,UPI,6627,1,2,11320,0.05,99,0.18,0,,22640.00,1132.00,3889.26,25496.26
734925,2024-06-12,North,Delhi,Retail,UPI,9010,9,3,2830,0.15,149,0.18,1,Damaged,8490.00,1273.50,1325.79,8691.29
734926,2024-01-28,North,Jaipur,Retail,UPI,7209,14,5,43478,0.05,149,0.18,0,,217390.00,10869.50,37200.51,243870.01
734927,2024-05-17,South,Hyderabad,Retail,UPI,9082,6,5,3564,0.15,49,0.18,0,,17820.00,2673.00,2735.28,17931.28
734928,2024-04-14,South,Hyderabad,Retail,UPI,5653,2,5,34758,0,0,0.18,0,,173790.00,0.00,31282.20,205072.20
734929,2024-08-30,North,Delhi,Online,Card,9921,1,5,15189,0,0,0.18,0,,75945.00,0.00,13670.10,89615.10
734930,2024-08-22,North,Delhi,Online,UPI,1809,2,4,9820,0.1,49,0.18,0,,39280.00,3928.00,6372.18,41773.18
734931,2024-01-16,West,Ahmedabad,Retail,UPI,9014,2,5,25180,0.1,99,0.18,1,No Longer Needed,125900.00,12590.00,20413.62,133822.62
734932,2024-10-02,West,Mumbai,Online,Card,3667,6,1,3553,0,199,0.18,1,No Longer Needed,3553.00,0.00,675.36,4427.36
734933,2024-04-19,West,Mumbai,Online,UPI,10182,13,4,3816,0,99,0.18,0,,15264.00,0.00,2765.34,18128.34
734934,2024-03-03,East,Patna,Retail,COD,1055,1,5,48132,0.1,0,0.18,0,,240660.00,24066.00,38986.92,255580.92
734935,2024-03-09,South,Chennai,Retail,Card,6891,3,5,20633,0,0,0.18,0,,103165.00,0.00,18569.70,121734.70
734936,2024-01-29,West,Pune,Online,Card,6995,15,2,35641,0.05,49,0.18,1,Late Delivery,71282.00,3564.10,12198.04,79964.94
734937,2024-02-09,North,Jaipur,Retail,UPI,701,6,4,3170,0.2,99,0.18,0,,12680.00,2536.00,1843.74,12086.74
734938,2024-01-16,South,Hyderabad,Online,COD,8236,4,5,52249,0.05,49,0.18,0,,261245.00,13062.25,44681.72,292913.47
734939,2024-06-20,North,Delhi,Retail,UPI,5693,7,7,1789,0,49,0.18,0,,12523.00,0.00,2262.96,14834.96
734940,2024-10-20,South,Hyderabad,Retail,NetBanking,5002,7,2,995,0.05,49,0.18,0,,1990.00,99.50,349.11,2288.61
734941,2024-03-18,East,Guwahati,Online,UPI,8480,8,3,12909,0.2,199,0.18,0,,38727.00,7745.40,5612.51,36793.11
734942,2024-02-28,West,Pune,Online,UPI,9921,3,3,60746,0.1,99,0.18,0,,182238.00,18223.80,29540.38,193653.58
734943,2024-10-12,North,Lucknow,Distributor,COD,9196,7,3,426,0.15,149,0.18,0,,1278.00,191.70,222.35,1457.65
734944,2024-09-02,North,Jaipur,Retail,UPI,10477,3,4,11422,0.05,199,0.18,0,,45688.00,2284.40,7848.47,51451.07
734945,2024-07-24,North,Lucknow,Retail,COD,3112,13,4,3006,0.2,99,0.18,0,,12024.00,2404.80,1749.28,11467.48
734946,2024-12-24,East,Kolkata,Online,UPI,984,14,4,54406,0.1,0,0.18,0,,217624.00,21762.40,35255.09,231116.69
734947,2024-01-25,East,Guwahati,Retail,UPI,5744,5,2,3221,0.25,0,0.18,0,,6442.00,1610.50,869.67,5701.17
734948,2024-10-28,South,Bengaluru,Online,UPI,7310,5,4,2538,0.15,199,0.18,0,,10152.00,1522.80,1589.08,10417.28
734949,2024-11-29,North,Chandigarh,Online,UPI,22,10,4,2377,0,0,0.18,0,,9508.00,0.00,1711.44,11219.44
734950,2024-04-04,West,Pune,Online,NetBanking,739,8,6,51640,0.05,0,0.18,0,,309840.00,15492.00,52982.64,347330.64
734951,2024-12-21,North,Chandigarh,Online,UPI,9603,3,6,24554,0.05,99,0.18,1,Wrong Item,147324.00,7366.20,25210.22,165267.02
734952,2024-12-23,East,Kolkata,Online,UPI,11473,14,2,52089,0,99,0.18,1,Wrong Item,104178.00,0.00,18769.86,123046.86
734953,2024-04-21,West,Ahmedabad,Online,UPI,3659,9,2,3929,0,0,0.18,0,,7858.00,0.00,1414.44,9272.44
734954,2024-09-26,North,Jaipur,Online,NetBanking,11727,11,6,12612,0.05,49,0.18,0,,75672.00,3783.60,12948.73,84886.13
734955,2024-07-12,East,Kolkata,Online,Card,11459,2,1,32621,0,49,0.18,1,Late Delivery,32621.00,0.00,5880.60,38550.60
734956,2024-02-21,South,Hyderabad,Online,Card,10952,12,4,19440,0,149,0.18,0,,77760.00,0.00,14023.62,91932.62
734957,2024-01-09,North,Delhi,Retail,UPI,1556,2,4,33952,0,99,0.18,0,,135808.00,0.00,24463.26,160370.26
734958,2024-09-07,East,Patna,Retail,NetBanking,8007,2,3,55117,0,99,0.18,0,,165351.00,0.00,29781.00,195231.00
734959,2024-01-01,East,Bhubaneswar,Retail,UPI,3822,13,3,1200,0.05,99,0.18,0,,3600.00,180.00,633.42,4152.42
734960,2024-04-21,North,Delhi,Online,UPI,9121,2,3,20620,0.15,99,0.18,0,,61860.00,9279.00,9482.40,62162.40
734961,2024-03-04,East,Kolkata,Retail,UPI,6046,7,2,2569,0.15,0,0.18,0,,5138.00,770.70,786.11,5153.41
734962,2024-09-10,East,Guwahati,Online,UPI,10525,6,2,1745,0,199,0.18,0,,3490.00,0.00,664.02,4353.02
734963,2024-05-20,West,Mumbai,Online,COD,5833,1,7,32792,0.1,49,0.18,0,,229544.00,22954.40,37194.95,243833.55
734964,2024-07-24,North,Lucknow,Retail,COD,9470,7,4,2842,0.1,199,0.18,0,,11368.00,1136.80,1877.44,12307.64
734965,2024-07-28,East,Kolkata,Retail,COD,2586,7,2,2018,0.1,149,0.18,0,,4036.00,403.60,680.65,4462.05
734966,2024-03-14,North,Lucknow,Online,UPI,8843,13,1,2035,0,99,0.18,0,,2035.00,0.00,384.12,2518.12
734967,2024-06-16,South,Hyderabad,Retail,NetBanking,8778,3,4,20486,0.1,149,0.18,0,,81944.00,8194.40,13301.75,87200.35
734968,2024-04-17,North,Delhi,Online,Card,8720,8,7,10861,0,0,0.18,0,,76027.00,0.00,13684.86,89711.86
734969,2024-08-16,South,Chennai,Retail,Card,3054,2,4,48059,0,149,0.18,0,,192236.00,0.00,34629.30,227014.30
734970,2024-11-22,East,Guwahati,Online,COD,1496,15,6,64901,0,49,0.18,0,,389406.00,0.00,70101.90,459556.90
734971,2024-08-05,North,Chandigarh,Retail,UPI,9819,10,5,7083,0,149,0.18,0,,35415.00,0.00,6401.52,41965.52
734972,2024-02-04,East,Patna,Distributor,UPI,9678,9,2,988,0.25,149,0.18,0,,1976.00,494.00,293.58,1924.58
734973,2024-07-07,South,Bengaluru,Online,UPI,5152,8,7,62291,0,99,0.18,0,,436037.00,0.00,78504.48,514640.48
734974,2024-02-05,West,Pune,Online,Card,7412,6,6,1724,0.15,49,0.18,0,,10344.00,1551.60,1591.45,10432.85
734975,2024-10-07,South,Bengaluru,Online,NetBanking,3759,1,3,37867,0,0,0.18,0,,113601.00,0.00,20448.18,134049.18
734976,2024-11-09,East,Bhubaneswar,Retail,UPI,8310,8,1,48663,0.2,199,0.18,0,,48663.00,9732.60,7043.29,46172.69
734977,2024-01-12,North,Lucknow,Online,UPI,2539,10,3,8337,0,149,0.18,0,,25011.00,0.00,4528.80,29688.80
734978,2024-12-04,North,Chandigarh,Retail,UPI,3543,8,6,52091,0.15,199,0.18,1,Late Delivery,312546.00,46881.90,47855.36,313718.46
734979,2024-08-31,West,Pune,Online,Card,2965,5,3,512,0.1,49,0.18,0,,1536.00,153.60,257.65,1689.05
734980,2024-07-30,South,Hyderabad,Retail,UPI,11640,3,4,9445,0.1,199,0.18,0,,37780.00,3778.00,6156.18,40357.18
734981,2024-11-29,East,Guwahati,Online,UPI,11848,2,3,42330,0,49,0.18,0,,126990.00,0.00,22867.02,149906.02
734982,2024-08-06,West,Mumbai,Retail,Card,1832,12,5,60386,0,149,0.18,0,,301930.00,0.00,54374.22,356453.22
734983,2024-12-10,South,Bengaluru,Retail,NetBanking,5076,15,2,57602,0.15,99,0.18,0,,115204.00,17280.60,17644.03,115666.43
734984,2024-08-01,North,Lucknow,Online,NetBanking,2930,2,3,20696,0.05,49,0.18,0,,62088.00,3104.40,10625.87,69658.47
734985,2024-07-26,North,Jaipur,Distributor,COD,923,13,5,4047,0,0,0.18,0,,20235.00,0.00,3642.30,23877.30
734986,2024-10-21,South,Chennai,Online,Card,10953,7,3,992,0.05,49,0.18,1,Wrong Item,2976.00,148.80,517.72,3393.92
734987,2024-12-26,East,Guwahati,Online,Card,10164,11,3,14157,0.15,49,0.18,0,,42471.00,6370.65,6506.88,42656.23
734988,2024-10-05,East,Kolkata,Online,UPI,8641,13,6,1834,0,199,0.18,0,,11004.00,0.00,2016.54,13219.54
734989,2024-09-25,North,Jaipur,Retail,UPI,7961,14,2,51853,0,199,0.18,0,,103706.00,0.00,18702.90,122607.90
734990,2024-07-14,South,Kochi,Online,UPI,11319,15,1,55348,0.05,0,0.18,1,No Longer Needed,166044.00,8302.20,28393.52,186135.32
734991,2024-07-02,East,Guwahati,Online,NetBanking,7271,2,3,35826,0,49,0.18,0,,107478.00,0.00,19354.86,126881.86
734992,2024-12-07,West,Pune,Online,Card,11286,14,5,33423,0.05,49,0.18,0,,167115.00,8355.75,28585.48,187393.73
734993,2024-07-31,West,Ahmedabad,Online,UPI,5776,10,5,1894,0.05,99,0.18,0,,9470.00,473.50,1637.19,10732.69
734994,2024-11-01,North,Chandigarh,Retail,NetBanking,3294,10,3,4253,0,49,0.18,0,,12759.00,0.00,2305.44,15113.44
734995,2024-06-06,North,Lucknow,Online,COD,11601,13,4,1650,0.25,149,0.18,0,,6600.00,1650.00,917.82,6016.82
734996,2024-12-08,West,Mumbai,Retail,Card,108,6,5,3529,0.1,99,0.18,0,,17645.00,1764.50,2876.31,18855.81
734997,2024-01-25,South,Hyderabad,Online,Card,137,13,4,2521,0.1,99,0.18,0,,10084.00,1008.40,1651.43,10826.03
734998,2024-07-28,North,Delhi,Online,Card,5801,14,2,19649,0,149,0.18,1,Wrong Item,39298.00,0.00,7100.46,46547.46
734999,2024-03-06,North,Lucknow,Retail,UPI,2161,9,4,2866,0.05,99,0.18,0,,11464.00,573.20,1978.16,12967.96
735000,2024-07-10,West,Ahmedabad,Online,UPI,6675,5,2,1511,0.1,0,0.18,0,,3022.00,302.20,489.56,3209.36
735001,2024-05-09,South,Chennai,Online,NetBanking,11599,14,2,53135,0,49,0.18,0,,106270.00,0.00,19137.42,125456.42
735002,2024-10-07,South,Bengaluru,Retail,UPI,2517,4,4,33634,0,49,0.18,0,,134536.00,0.00,24225.30,158810.30
735003,2024-01-23,North,Kolkata,Online,Card,1331,4,2,52337,0.05,49,0.18,0,,104674.00,5233.70,17908.07,117397.37
735004,2024-05-19,West,Indore,Online,NetBanking,9328,7,4,4141,0,149,0.18,0,,16564.00,0.00,3008.34,19721.34
735005,2024-12-03,West,Mumbai,Online,Card,6992,15,3,62972,0.1,49,0.18,0,,188916.00,18891.60,30613.21,200686.61
735006,2024-10-01,North,Jaipur,Online,NetBanking,11935,10,2,12519,0.05,99,0.18,0,,25038.00,1251.90,4299.32,28184.42
735007,2024-10-29,North,Lucknow,Retail,NetBanking,7224,15,2,40739,0,49,0.18,0,,81478.00,0.00,14674.86,96201.86
735008,2024-02-28,North,Lucknow,Online,Card,8634,4,2,60778,0.1,49,0.18,0,,121556.00,12155.60,19700.89,129150.29
735009,2024-02-02,North,Jaipur,Retail,UPI,5835,5,4,4473,0,0,0.18,0,,17892.00,0.00,3220.56,21112.56
735010,2024-02-15,East,Kolkata,Online,UPI,5566,15,5,57074,0,49,0.18,0,,285370.00,0.00,51375.42,336794.42
735011,2024-05-31,East,Patna,Online,UPI,10733,8,3,56432,0,49,0.18,1,Wrong Item,169296.00,0.00,30482.10,199827.10
735012,2024-07-29,West,Ahmedabad,Online,NetBanking,9099,14,5,24014,0,49,0.18,0,,120070.00,0.00,21621.42,141740.42
735013,2024-09-26,North,Chandigarh,Retail,Card,8475,10,3,13624,0,49,0.18,0,,40872.00,0.00,7365.78,48286.78
735014,2024-03-04,South,Kochi,Online,NetBanking,6470,12,5,36472,0,0,0.18,0,,182360.00,0.00,32824.80,215184.80
735015,2024-01-06,North,Delhi,Retail,COD,8744,10,3,14953,0,0,0.18,0,,44859.00,0.00,8074.62,52933.62
735016,2024-03-03,North,Chandigarh,Online,Card,4794,4,3,23406,0,99,0.18,0,,70218.00,0.00,12657.06,82974.06
735017,2024-08-04,South,Kochi,Retail,COD,9983,1,2,21968,0,49,0.18,0,,43936.00,0.00,7917.30,51902.30
735018,2024-09-04,East,Kolkata,Online,UPI,3967,10,3,11726,0.1,149,0.18,0,,35178.00,3517.80,5725.66,37534.86
735019,2024-03-07,West,Pune,Online,UPI,2836,5,3,565,0.1,49,0.18,0,,1695.00,169.50,283.41,1857.91
735020,2024-01-22,North,Delhi,Online,UPI,8647,14,1,23787,0,149,0.18,1,No Longer Needed,95148.00,0.00,17153.46,112450.46
735021,2024-04-01,West,Pune,Online,UPI,5544,12,3,62531,0,0,0.18,0,,187593.00,0.00,33766.74,221359.74
735022,2024-12-12,North,Jaipur,Online,UPI,11178,14,1,47467,0.1,0,0.18,0,,47467.00,4746.70,7689.65,50409.95
735023,2024-02-29,West,Pune,Online,UPI,5791,9,3,1969,0.05,49,0.18,0,,5907.00,295.35,1018.92,6679.57
735024,2024-03-22,South,Chennai,Retail,UPI,3992,13,5,1107,0.1,0,0.18,0,,5535.00,553.50,896.67,5878.17
735025,2024-04-16,West,Indore,Retail,Card,9365,1,6,15112,0.1,199,0.18,0,,90672.00,9067.20,14724.68,96528.48
735026,2024-06-03,West,Pune,Retail,UPI,871,7,3,4473,0,49,0.18,0,,13419.00,0.00,2424.24,15892.24
735027,2024-01-06,West,Pune,Distributor,UPI,1581,8,2,26159,0.05,99,0.18,0,,52318.00,2615.90,8964.20,58765.30
735028,2024-01-06,West,Ahmedabad,Retail,NetBanking,2948,3,2,30205,0,49,0.18,1,Late Delivery,60410.00,0.00,10882.62,71341.62
735029,2024-03-06,South,Kochi,Online,UPI,6354,10,2,6552,0,199,0.18,1,No Longer Needed,13104.00,0.00,2394.54,15697.54
735030,2024-11-23,West,Mumbai,Distributor,UPI,3961,14,5,25921,0.15,199,0.18,0,,129605.00,19440.75,19865.38,130228.63
735031,2024-03-22,North,Lucknow,Online,UPI,7409,9,5,3595,0.05,49,0.18,1,Late Delivery,17975.00,898.75,3082.54,20207.79
735032,2024-01-04,West,Pune,Distributor,UPI,5687,1,6,52711,0,0,0.18,0,,316266.00,0.00,56927.88,373193.88
735033,2024-08-20,West,Indore,Distributor,NetBanking,4758,2,6,17543,0.15,99,0.18,0,,105258.00,15788.70,16122.29,105690.59
735034,2024-10-11,North,Delhi,Retail,UPI,11844,13,6,2272,0,99,0.18,0,,13632.00,0.00,2471.58,16202.58
735035,2024-11-06,South,Hyderabad,Retail,Card,3030,8,3,46376,0.05,49,0.18,0,,139128.00,6956.40,23799.71,156020.31
735036,2024-07-29,North,Chandigarh,Online,Card,4824,12,5,26523,0.05,0,0.18,0,,132615.00,6630.75,22677.16,148661.41
735037,2024-10-27,North,Lucknow,Retail,UPI,8025,8,5,51270,0,149,0.18,0,,256350.00,0.00,46169.82,302668.82
735038,2024-01-04,East,Patna,Online,NetBanking,3533,2,4,52556,0.2,0,0.18,0,,210224.00,42044.80,30272.26,198451.46
735039,2024-10-22,South,Bengaluru,Online,UPI,6843,9,5,2529,0.15,49,0.18,0,,12645.00,1896.75,1943.50,12740.75
735040,2024-12-13,East,Patna,Retail,UPI,11022,7,7,2132,0.1,99,0.18,0,,14924.00,1492.40,2435.51,15966.11
735041,2024-06-25,East,Patna,Retail,COD,8172,7,3,4074,0,0,0.18,0,,12222.00,0.00,2199.96,14421.96
735042,2024-10-10,North,Chandigarh,Online,UPI,8094,5,1,1179,0.1,49,0.18,1,Late Delivery,1179.00,117.90,199.82,1309.92
735043,2024-02-03,South,Hyderabad,Online,Card,8753,7,3,3008,0,0,0.18,0,,9024.00,0.00,1624.32,10648.32
735044,2024-10-30,East,Bhubaneswar,Retail,UPI,3672,4,2,17696,0.1,49,0.18,0,,35392.00,3539.20,5742.32,37644.12
735045,2024-07-05,East,Kolkata,Online,NetBanking,6614,8,2,38344,0.15,0,0.18,0,,76688.00,11503.20,11733.26,76918.06
735046,2024-11-05,East,Kolkata,Retail,Card,7454,5,2,968,0.1,99,0.18,0,,1936.00,193.60,331.45,2172.85
735047,2024-02-10,East,Patna,Online,Card,8021,7,4,1050,0,49,0.18,1,Damaged,4200.00,0.00,764.82,5013.82
735048,2024-11-10,West,Mumbai,Online,COD,6492,3,1,46293,0,99,0.18,1,Damaged,46293.00,0.00,8350.56,54742.56
735049,2024-10-02,West,Indore,Online,Card,1276,7,4,881,0,0,0.18,0,,3524.00,0.00,634.32,4158.32
735050,2024-11-22,North,Delhi,Online,Card,7632,11,2,17588,0.1,99,0.18,0,,35176.00,3517.60,5716.33,37473.73
735051,2024-09-25,West,Mumbai,Online,UPI,5960,13,3,348,0.05,99,0.18,0,,1044.00,52.20,196.34,1287.14
735052,2024-11-05,West,Indore,Online,UPI,7644,6,6,1632,0,49,0.18,0,,9792.00,0.00,1771.38,11612.38
735053,2024-01-14,North,Delhi,Retail,Card,1050,14,4,55505,0.05,0,0.18,0,,222020.00,11101.00,37965.42,248884.42
735054,2024-10-12,West,Pune,Online,Card,8535,1,2,39339,0.05,0,0.18,0,,78678.00,3933.90,13453.94,88198.04
735055,2024-06-29,South,Kochi,Online,UPI,8525,14,5,52203,0.1,99,0.18,1,No Longer Needed,261015.00,26101.50,42302.25,277314.75
735056,2024-08-26,West,Ahmedabad,Online,Card,4466,1,3,53518,0,49,0.18,0,,160554.00,0.00,28908.54,189511.54
735057,2024-01-02,East,Patna,Retail,UPI,2002,3,7,26769,0.05,199,0.18,0,,187383.00,9369.15,32078.31,210291.16
735058,2024-05-03,North,Chandigarh,Distributor,UPI,1354,1,2,53765,0.05,99,0.18,0,,107530.00,5376.50,18405.45,120657.95
735059,2024-02-13,West,Mumbai,Online,UPI,4546,8,6,24993,0.2,99,0.18,0,,149958.00,29991.60,21611.77,141677.17
735060,2024-07-14,East,Kolkata,Distributor,UPI,6719,11,2,5819,0,49,0.18,0,,11638.00,0.00,2103.66,13790.66
735061,2024-03-07,North,Delhi,Distributor,COD,8203,12,2,43599,0,149,0.18,0,,87198.00,0.00,15722.46,103069.46
735062,2024-07-12,East,Bhubaneswar,Online,UPI,4934,15,3,8916,0.15,49,0.18,0,,26748.00,4012.20,4101.26,26886.06
735063,2024-12-20,West,Indore,Online,UPI,869,13,6,3601,0.15,49,0.18,0,,21606.00,3240.90,3314.54,21728.64
735064,2024-04-30,North,Lucknow,Online,UPI,11574,2,5,24276,0,199,0.18,0,,121380.00,0.00,21884.22,143463.22
735065,2024-03-18,West,Mumbai,Retail,NetBanking,3551,11,4,17802,0.1,49,0.18,0,,71208.00,7120.80,11544.52,75680.72
735066,2024-04-23,South,Bengaluru,Online,NetBanking,8558,4,4,24905,0.05,99,0.18,0,,99620.00,4981.00,17052.84,111790.84
735067,2024-07-14,East,Patna,Retail,COD,3492,7,2,1995,0.1,0,0.18,0,,3990.00,399.00,646.38,4237.38
735068,2024-10-03,East,Patna,Retail,UPI,6595,8,2,31699,0,99,0.18,1,No Longer Needed,63398.00,0.00,11429.46,74926.46
735069,2024-01-09,East,Kolkata,Retail,UPI,7745,12,2,32147,0.1,199,0.18,0,,64294.00,6429.40,10451.45,68515.05
735070,2024-11-25,West,Pune,Online,UPI,7604,4,4,21806,0.15,49,0.18,0,,87224.00,13083.60,13354.09,87543.49
735071,2024-11-22,South,Bengaluru,Retail,UPI,5234,12,2,39427,0,49,0.18,0,,78854.00,0.00,14202.54,93105.54
735072,2024-10-02,East,Guwahati,Online,UPI,1997,11,5,10968,0,0,0.18,1,No Longer Needed,54840.00,0.00,9871.20,64711.20
735073,2024-09-10,South,Kochi,Online,UPI,8878,5,6,842,0.15,99,0.18,0,,5052.00,757.80,790.78,5183.98
735074,2024-08-29,East,Bhubaneswar,Online,NetBanking,3575,2,5,51768,0.1,99,0.18,0,,258840.00,25884.00,41949.90,275004.90
735075,2024-04-29,South,Hyderabad,Online,COD,5543,11,4,6985,0,49,0.18,0,,27940.00,0.00,5038.02,33027.02
735076,2024-03-03,South,Chennai,Retail,UPI,4147,11,2,8828,0.1,99,0.18,0,,17656.00,1765.60,2878.09,18867.49
735077,2024-10-19,North,Chandigarh,Online,UPI,6023,8,3,56207,0,99,0.18,0,,168621.00,0.00,30369.60,199089.60
735078,2024-12-24,North,Lucknow,Online,UPI,6071,12,6,43792,0.2,49,0.18,0,,262752.00,52550.40,37845.11,248095.71
735079,2024-09-11,East,Kolkata,Retail,NetBanking,699,2,4,50291,0.25,99,0.18,0,,201164.00,50291.00,27174.96,178146.96
735080,2024-08-06,West,Ahmedabad,Retail,UPI,9663,3,2,13177,0,99,0.18,0,,26354.00,0.00,4761.54,31214.54
735081,2024-10-31,North,Delhi,Distributor,NetBanking,4345,2,5,47740,0.05,99,0.18,0,,238700.00,11935.00,40835.52,267699.52
735082,2024-12-31,South,Chennai,Online,COD,7106,2,1,28819,0.1,199,0.18,0,,28819.00,2881.90,4704.50,30840.60
735083,2024-02-24,East,Bhubaneswar,Online,UPI,6744,8,4,56924,0.1,0,0.18,0,,227696.00,22769.60,36886.75,241813.15
735084,2024-09-21,East,Patna,Online,Card,8930,8,4,34472,0.15,149,0.18,0,,137888.00,20683.20,21123.68,138477.48
